Data_source,Study_name,Year_clean,Total_PAH,Lat,Long,Common_name,Scientific_name,Species_standard,Taxonomic_group,Layman_group,Sample_motivation,Source_sampleID,SumPAHCount,Units_standardized,Basis_standardized,Sum_Method,Tissue_type_standardized_grouped,Detection_limit_standardized,Reporting_limit_standardized,Qualifier_code,Moisture_pct,Lab_ID,Notes,(...),Study_name_clean,Study_name_cleaner
Diver,Western Mariner Preassessment Tissue,2022,15.409,57.24035,-135.528267,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-SS-4,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,24.658,57.219483,-135.509517,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-SS-6,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,5.985,57.146883,-135.509217,Pacific Herring,Clupea pallasii,forage fish,Chordata (Actinopterygii),Fish,Post-oil spill assessment,1092-A1-SS-9,,ng/g,wet,Provided,Eggs,1,1,CALC_016,,,,forage fish,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,38.701,57.290183,-135.59695,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-SS-1,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,23.028,57.252733,-135.568283,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-SS-3,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,8.03,57.27007,-135.59366,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-GS003,,ng/g,wet,Provided,Whole Body,1,1,CALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,10.82,57.27028,-135.59399,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-GS001,,ng/g,wet,Provided,Whole Body,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,4.62,57.27028,-135.59399,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-GS002,,ng/g,wet,Provided,Whole Body,1,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,21.63,57.2814,-135.5984,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-HI001,,ng/g,wet,Provided,Whole Body,1,1,CALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,34.21,57.2814,-135.5984,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-HI002,,ng/g,wet,Provided,Whole Body,1,1,CALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,7.47,57.2814,-135.5984,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-HI003,,ng/g,wet,Provided,Whole Body,1,1,CALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,4.82,57.2814,-135.5984,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-HI004,,ng/g,wet,Provided,Whole Body,1,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,4.89,57.2814,-135.5984,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-HI005,,ng/g,wet,Provided,Whole Body,1,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,9.15,57.28152,-135.59818,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-HI006,,ng/g,wet,Provided,Whole Body,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,7.32,57.28152,-135.59818,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-HI007,,ng/g,wet,Provided,Whole Body,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,4.71,57.28152,-135.59818,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-HI008,,ng/g,wet,Provided,Whole Body,1,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,4.96,57.24195,-135.62268,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-KS001,,ng/g,wet,Provided,Whole Body,1,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,4.98,57.24195,-135.62268,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-KS002,,ng/g,wet,Provided,Whole Body,1,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,4.87,57.24195,-135.62268,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-KS003,,ng/g,wet,Provided,Whole Body,1,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,4.75,57.24195,-135.62268,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-KS004,,ng/g,wet,Provided,Whole Body,1,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,4.68,57.24195,-135.62268,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-KS005,,ng/g,wet,Provided,Whole Body,1,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,4.56,57.24195,-135.62268,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-KS006,,ng/g,wet,Provided,Whole Body,1,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2022,4.21,57.24195,-135.62268,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-KS007,,ng/g,wet,Provided,Whole Body,1,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.89,57.29177667,-135.61568,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP02,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.42,57.29139,-135.6156,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM018,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.74,57.29139,-135.6156,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM019,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.99,57.29176,-135.61546,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM020,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,8.171,57.27015,-135.59343,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM001,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,10.714,57.27017,-135.59385,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WM003,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.9,57.27028,-135.59331,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM002,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.929,57.27061,-135.59407,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WM006,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.65,57.27063,-135.5939,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM004,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.63,57.27063,-135.5939,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM005,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,3.933,57.28159,-135.5974167,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP01,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,7.004,57.28125,-135.59805,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM010,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,2.694,57.28135,-135.59799,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM011,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.41,57.28135,-135.59799,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM012,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.93,57.28148,-135.5977,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM013,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.82,57.28148,-135.5977,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM014,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,2.87,57.29452077,-135.6188831,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP04,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.45,57.30067,-135.637,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP03,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,2.94,57.29684333,-135.5877267,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP05,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,2.91,57.29006667,-135.5976033,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP06,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,3.633,57.26755333,-135.5831267,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP07,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.62,57.22848,-135.5373567,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP10,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,3.801,57.19276,-135.4764233,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP09,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,3.92,57.19261,-135.47606,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM043,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,4.65,57.19279,-135.47623,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM045,,ng/g,wet,Provided,Other,1,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2023,3.381,57.25185,-135.5673133,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP08,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2024,5.56,57.292272,-135.615247,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-17MW001-24,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2024,5.76,57.29212,-135.615404,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-17MW002-24,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2024,7.39,57.291792,-135.615679,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-17MW003-24,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2024,5.68,57.2702,-135.593477,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-GS001-24,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2024,5.82,57.27021,-135.593783,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-GS002-24,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2024,5.64,57.270419,-135.594041,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-GS003-24,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
Diver,Western Mariner Preassessment Tissue,2024,5.66,57.270166,-135.593979,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-GS004-24,,ng/g,wet,Provided,Other,1,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment
