Data_source,Study_name,Year_clean,Total_PAH,Lat,Long,Common_name,Scientific_name,Species_standard,Taxonomic_group,Layman_group,Sample_motivation,Source_sampleID,SumPAHCount,Units_standardized,Basis_standardized,Sum_Method,Tissue_type_standardized_grouped,Detection_limit_standardized,Reporting_limit_standardized,Qualifier_code,Moisture_pct,Lab_ID,Notes,F_____,Study_name_clean,Study_name_cleaner,Region
PWSRCAC,LTEMP,2005,55.570000000000000,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-05-2-2,39,ng/g,dry,Calculated,Whole Body,6.420000000000000,,b,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2005,43.960000000000001,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-05-2-3,39,ng/g,dry,Calculated,Whole Body,5.920000000000000,,b,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2005,41.000000000000000,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-05-3-1,39,ng/g,dry,Calculated,Whole Body,6.330000000000000,,b,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2005,27.930000000000000,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-05-3-2,39,ng/g,dry,Calculated,Whole Body,6.250000000000000,,b,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2005,25.430000000000000,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-05-3-3,39,ng/g,dry,Calculated,Whole Body,6.000000000000000,,b,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2006,52.880000000000003,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-06-1-1,39,ng/g,dry,Calculated,Whole Body,6.710000000000000,,b,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2006,56.680000000000000,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-06-1-2,39,ng/g,dry,Calculated,Whole Body,7.130000000000000,,b,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2006,57.049999999999997,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-06-1-3,40,ng/g,dry,Calculated,Whole Body,6.910000000000000,,b,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2006,44.183283000000003,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-06-2-1,38,ng/g,dry,Calculated,Whole Body,7.125000000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2006,39.651998599999999,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-06-2-2,38,ng/g,dry,Calculated,Whole Body,6.162162000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2006,43.317287100000001,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-06-2-3,38,ng/g,dry,Calculated,Whole Body,5.560976000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2006,36.201394600000000,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-06-3-1,38,ng/g,dry,Calculated,Whole Body,6.246575000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2006,36.183668099999998,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-06-3-2,38,ng/g,dry,Calculated,Whole Body,5.493976000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2006,37.363230999999999,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-06-3-3,38,ng/g,dry,Calculated,Whole Body,5.241379000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2007,72.081075900000002,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-07-1-1,38,ng/g,dry,Calculated,Whole Body,7.600000000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2007,54.612031399999999,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-07-1-2,38,ng/g,dry,Calculated,Whole Body,7.354839000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2007,70.886628599999995,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-07-1-3,38,ng/g,dry,Calculated,Whole Body,8.603774000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2007,55.790500199999997,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-07-2-1,38,ng/g,dry,Calculated,Whole Body,6.000000000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2007,61.304354600000003,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-07-2-2,38,ng/g,dry,Calculated,Whole Body,4.956522000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2007,66.734803700000001,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-07-2-3,39,ng/g,dry,Calculated,Whole Body,4.427184000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2007,37.861312699999999,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-07-3-1,38,ng/g,dry,Calculated,Whole Body,9.913043000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2007,21.833728499999999,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-07-3-2,38,ng/g,dry,Calculated,Whole Body,8.769231000000000,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2007,19.289205100000000,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-07-3-3,38,ng/g,dry,Calculated,Whole Body,8.290908999999999,,,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2008,69.634769800000001,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-08-2-1,38,ng/g,dry,Calculated,Whole Body,1.955447000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2008,50.084387700000001,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-08-2-2,38,ng/g,dry,Calculated,Whole Body,1.969414000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2008,53.419707299999999,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-08-2-3,38,ng/g,dry,Calculated,Whole Body,1.479174000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2008,36.058316099999999,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-08-3-1,38,ng/g,dry,Calculated,Whole Body,1.963804000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2008,36.012923499999999,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-08-3-2,38,ng/g,dry,Calculated,Whole Body,1.958225000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2008,49.496724800000003,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-08-3-3,76,ng/g,dry,Calculated,Whole Body,1.972228000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2009,55.477024399999998,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-09-1-1,38,ng/g,dry,Calculated,Whole Body,1.618063000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2009,45.702393999999998,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-09-1-2,38,ng/g,dry,Calculated,Whole Body,1.625696000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2009,50.227550999999998,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-09-1-3,38,ng/g,dry,Calculated,Whole Body,1.627615000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2009,18.922692800000000,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-09-2-1,38,ng/g,dry,Calculated,Whole Body,1.500098000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2009,21.296014000000000,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-09-2-2,38,ng/g,dry,Calculated,Whole Body,1.523304000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2009,21.271782800000000,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-09-2-3,38,ng/g,dry,Calculated,Whole Body,1.514934000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2010,16.389560599999999,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-10-2-1,38,ng/g,dry,Calculated,Whole Body,1.621462000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2010,20.230259900000000,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-10-2-2,38,ng/g,dry,Calculated,Whole Body,1.789926000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2010,19.319142500000002,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-10-2-3,38,ng/g,dry,Calculated,Whole Body,1.862490000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2011,29.387340699999999,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-11-2-1,38,ng/g,dry,Calculated,Whole Body,3.724981000000000,,b,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2011,29.837414800000001,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-11-2-2,38,ng/g,dry,Calculated,Whole Body,2.505896000000000,,b,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2011,32.498743300000001,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-11-2-3,38,ng/g,dry,Calculated,Whole Body,2.153504000000000,,b,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
PWSRCAC,LTEMP,2012,36.981941499999998,61.124368199999999,-146.496141499999993,Blue Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Background biomonitoring / Post-oil spill assessment,GOC-B-12-2-1,38,ng/g,dry,Calculated,Whole Body,2.392783000000000,,a,,AlphaAnalytics,,mussel,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,Prince William Sound Regional Citizens' Advisory Council Monitoring Program,SCAK
